address,points
0xc87026010bf0c2e64ea011c865fb4a01a1ec9f5b,3
0xa2e2ec5c05ecae76615c6b7e0c146de02430b874,2
0x2521082be85437d65615f6ce3404bc7f655c4e0d,4
0xb2f7a36516d7549fc933c925d4b90d5bc54716fa,4
0x0503584bb30e7386ab6bce9c76b283c357cf7aab,3
0xa21b3dbb51c8bd435137f56e1e4a76ca36f32773,1
0xf46b02f6c853fd8cf46101a9982599870719196b,3
0x81566d2e429a3f2381173ca26c4eba926ffb45f9,5
0xf184bec623e7aefcc70033d9e0fd0ada5e58f75b,6
0x585ac737c9c89d270a0a8fbf9a4e760472d12323,7
0x26ff50ba80416ecc8b64ec933e0b8ff06d8201fb,7
0x386b491722a971773ea5ca47069ec2a2042d6216,1
0x64fa5fce902d788f94dcda5a11f5717caa74bf1f,3
0x1639b81e70a508635a558e2dbd5aa94b5c0827d3,2
0xd0639856242971bae07166087de1baadb65cdbdb,3
0x984855620c51b92dc7186ba29b03e90aa23ec6af,1
0xee94295d91b6ef67bc928c97a18ad6a9250ae718,3
0x01da5bd1e0ecfb38ac8cd7864eced1b48fa5de74,4
0x07611f76779f7e4f82a22d76852a8b2faf108c96,3
0x97289ebfef78f5b485f03ae5171453152e40600e,5
0x9ceb296dcc03ebe04da27b3ee22e9832516957d1,4
0x30a632fe55f87f1e32bb6a7612054d569a500335,2
0x6bdbc7c731ffa74bf93183ef8b589f284fd98d13,1
0x1b38e9a73f9b8807318eaa496bc4763335163de5,3
0xf5b9766fb966a738771e3da887b08b38db5f2776,2
0x32eca7df0326327f1bd545437f91d4138fefaa3a,3
0x77c9c1e29b0e7aff1179532872018f72488668c5,3
0x554ee0f6cdf321123c3533094a966684fddf62de,3
0x17ffc2e2f6ec1b3e108f3353ca05c6ad0dcdea17,3
0x6462b56134b8974f23191641197252707137dbae,3
0x81969ee428ccd68c36871f28e2bf9a32b9443aa3,1
0x22f2f8608745137cfecd3bcd396217ea5312a96a,1
0x5e78811e84c01c4101a0f6edc94d5d8d3e04a538,3
0x4700bdd4512aed8fbdd57fddc3e4d31bc0f5fa02,9
0xe63c3febff9ed05e5b738841fbe4592001060c16,1
0x04d8f9f32eaae95ce44e9e2229c6cd9817ef2dcc,1
0x1e0bee6dba877b97e7320d8d6a5757d5a17e1c44,3
0x08958152899c24b3d143fc7038b769810419afbd,2
0x0d0753d4bb3ef6b52f5cc0471a07288afdb0a5fc,2
0x58fe501381b782e92a395ba012975039eaaae356,6
0x29c2ee1716031c716c78b9354cc130fccafc94e7,3
0x75091e52640da77ee34d9761cfad7ef30330536c,8
0xd634d341d6c421d49a4bd458d6bc047f9c268ef1,1
0xf3792d9808c19638155a1cc6072cdaa8ee25f0ac,3
0xc3d89e16d159875c6bb56e2082ba44e8d286e251,1
0x3a18e44d73e06e9078e2a00831c7b6b811e3551b,1
0x8dd79b7a80c43efeafd3c8f2e858f0272c194bf5,3
0xf597a1395423730356d3725556c94b8e5ea3a1a6,7
0x135b4a55e2bf8ccfca7b2702394ffc1c6cb4c8f8,1
0x82fb8fa431fcbf80226e269bf96589073a52da94,1
0x79ffc57687cf2b43b385690e0dfa10f1ce4baf93,1
0xea09624c1e089743861fc738a3c30a718cf23da7,3
0xd71f2bd6e4bcc4b3033842f81915f934429d9007,7
0x2c952fe45b7dd85a44fbc25e3cbdcce765e6367e,4
0x917265e8ff1c06dcac43f2ac56275a123069e18b,1
0xf27b87f2336b37fe60e63394abcf22eab686fcd8,1
0x2d2c9e58c616578fe23ae69ccff7a78ca5b335fe,7
0xab421a2200a50edca32478243705e9a6c0e49350,3
0xe273b164104dd1fee696f965032f5d2191e468ba,1
0xb090263bb6503e68f2bfb03f033cbe6ab87f2976,3
0xa4c651475f98bdd8f10b27782bdc803e2e11d04c,7
0x047972204d78453ce838825fe096d64f29bd57d2,3
0x9b3d2111d693508cb3094d73bec1e43db2e62841,6
0x311b2ca0516170953607665942fcea10a6dadf8c,3
0xc15f0f5fbb9ce5a00e401df55188f9fc69de52f7,3
0x3633467c0dfcd76f13b5cf45bf08d1c29e917889,1
0x5ef7bc94db5be50d69cf976a46d400ec28e115ff,1
0xf823f4a4df0ac961b9197b631ccb772107594e8a,1
0xbf8f87980cd8b477a5a6fbfbd50517b84c3da438,1
0xc17c9e628d8c5882f1e7234c8397827113582b50,1
0x149058e5e2568254a6e7cab2ad74baa6834260aa,2
0x05beb4dcb4ebfe0c519bac48b7f3f9d763f33f0e,1
0x6387ed6e4abad7a782cd187972628c3906e35cf6,1
0x7f04b01c368e48b5360fd0ea9ab20a0a1447f911,1
0xeff4dcee727a27e6727228eb269aa1405185a828,1
0xede4d702479fafcf9101e04e4e912090f19b3e72,1
0xeb5f8a0d85e932c229bad46f8cf20c0512d2d9a9,2
0xda9f5e04c5c793e76b44673ba1625d973796fd22,4
0xf8af71c55c3959fce0010407767223393234b7d5,8
0xa847ad27f22bec1ed7d7902a4917037b62ba30d7,8
0x802300c8f422f5c175b188a6b8bf98e06e6c1cbd,3
0xab49d5132f44fc375f21b091dbc45e418a814112,2
0x922351536d7950a930cbc377a0d2e85c9902e296,1
0x04f11f3314b823e385ea53aa56a370c0c5b0142a,4
0xf52c4db69e92f19ff0b6d763d572abf8278ec6e1,4
0xdbce84d38343daf51ea2c1c3f65ccbd7a304ca19,1
0x7dab32f2084b13f4a30fa6b941db69f5ae6e1552,1
0xcd2e2e020291d37112b63e93d395cfc369858e47,5
0x1d93ebd2cdf9d4587d23e8bc9eebae8ae37baa5a,1
0xc21da6f07a8f4765ace0fa57973d0bda08b76b15,4
0xd1165f0b7826823cf8052e820c2cce5bff81fa71,1
0x596d1a316d50a26a323ba45f0c2c9c805ae2ecef,1
0xa5f485ad35077633817aaea333dcb239a0b469c1,5
0x8182ef46fd62d893cbd9190e41c243a669e7968e,5
0xc34d5f347563879469fd26688ac1bd19cda7c57a,1
0x72de76467fe13d92c6efc9ae37864e27f8d142e5,8
0x27c50db52a0395cd981c200baa7ed57f1d57e90b,1
0x889f2762c7b98c5fc969294a14c4084013b8d8e2,3
0x18971882037b4d9711409dd22900f1dab0e1c992,2
0x08f32393dcac19f05f74bc164363c1cdb0131dc0,1
0x4e44e3ba13d33fdf206fa823d8c01e0a85cc6e3e,1
0xdcd82cb3787d2e40ea52748da3c61baf1d0a9c33,3
0x5686bef34974d87cfa9cc2e4ff49b27c3ce7b33c,1
0xf8d457f0d712594a220bad4eaa8a0742bfd4eaa4,2
0x6a00db856eda51b16679c1e06d2849b7c8f2a10e,3
0x766a2ec8f659c5906bd86a338432d6373748cf4f,1
0x967822ccef26727cb2ba07c702d35555baec00dc,1
0xa35a6f887b9ea5df302d71551aeff68377e76308,3
0x40d183d43510b0a3911602e3416d4ab27b186a2d,1
0xcbd3af511f74c12fc91bd25e2df486b0b4f81d1f,3
0x69878dd132a8da1ed47439cf5b54de17025ac93c,1
0xe02ef395ebe320599836e97690e04dbfd81b420b,1
0xc60a034fccca345f2e6180f80c8dc0fb428aab37,4
0x0778f05b5d195e53ee700218a64d89b9c2cc68b5,1
0x5bf0a567e8bf31690786c3dc3e04101e551d5ee3,2
0x5490dc85b49403eba723564f28b09b57c8e2f2dd,1
0xd02eb492414bafadfa182f78b1e1364cc409517f,1
0xc64bd69f1478f199d3b01fc2cd6e46959c4abf01,1
0xaa884f31bf9d9c908b7b80ade48bf5ec04c20ab6,3
0xc7e3ac56f5b8e4052268f19c586e7db03b951f11,2
0x16a6f5d3fa54e7061dd30fef37ddc7a7d7aca7a0,2
0x261d68082aca3eb50a7f4cb370601151098beccc,4
0x34a86318c665daacb315038a72feec6e7c8c43e2,6
0x6d2a1539bc2c785e788423fca0d8f355f8691628,5
0x69eaa72fd5639658fb5f0adf23461434574ddb37,5
0x521a2e8514003ce278adcb5799e2b2efd8748804,2
0x593079955ff842737f5706c5fb14c360f2fedfa4,4
0x7d8c9d9d1580339d516b6d2a47959aa4d782b6e1,3
0x74205d0503a18d0b7544ea0ce2b982abeebb17e6,1
0xc5ff0039827d7c1c67eb089bc878544141204a8d,3
0xd81d2c1df70488fdeec1f968f45984dde26bd522,1
0x6ab37227c06a50945d54dda33104dcd322feb829,1
0xcb58f1df4b2b2a63a9d41995e07a7de26c679865,3
0x59e00be301bb0d3a2b15ec83436909033327e9ce,3
0x25af27a5744dc1296c8d585a78c5a3fd55be8fc6,1
0xc32bbdd5db78ba3a7f72de4ad3b75cd8e82f0733,4
0x88b4cae4bd5047379eb647bad7c26bc23abea4eb,1
0xa64c30e6186e3bfdb46eaf019c25c9371c0b6427,1
0x777ecd0fd07aa4047febf9b68d591f5fbb16e381,8
0xfb4ec2b7fd3b5f08dc53303edc170bb7c2e94d91,3
0x410b5394c7c7e55fc2338be4939e7b3faa800624,1
0xf0831b0d1c99aa0808daa6c3b2fc694b2d867ab0,2
0x4583e11dded85e61e3f9680fefd349d30026995e,4
0x1e4d36874aa42566d6c1771b376b72da48e00470,1
0xf8d992df9365339a11933307ea72c3141a1b70b0,1
0x5bae5744cedcff7a8ca4a1fab9d71d43405a106d,6
0x82f35049642a9c4d6652992f4f9a41e069fe0962,6
0xb6b8fc4ec3f004693d5a54b594184c09a0ef78f9,9
0xf39a78c8800c98627f3e95de75f2bfd44c75ff18,1
0xb9716a661697b63813347b65c10693e7f7e3cbb0,1
0xa4bdb3982063ebaf77d5661cb92c019549d1bf7e,1
0xb341840a7ac4535d0365dfb3118dcb5fe3f09432,1
0xb073e3bb5d3331862c444a0abf363ef7e9863cda,1
0x63cd89e59d2f4d3fccc2b00483e58b2e752470b5,9
0xdfef12bbd139a2ef97b85c43c3a9ea8ff6e7335d,1
0xdfa83590d18dc4a2d1888208b45333f7d4fafa18,3
0x3f59bd0bba0edfff898475ee5353902fbabd5513,1
0x5a61370964301442b05b833c792f5e7fa6f4f47b,6
0x7fdcd6f18eae40b14f2a6a0e3f94575d40c81429,1
0x2ec3b450998c79c5cbd27b748763667305c5757c,3
0x01df2812d43a851d6ef8a38c1237293aa3dac10d,1
0x9ed5325d0cfaa5729cf68fab2b77c99b496de7c7,9
0x294f508545d3dc247b498aa975d69b2363cb7180,1
0x91fa714ec9622cefc0ce32e379152a124f760297,2
0x5e80cd870c5d44dd8ee65861f889f93a0c81fc34,2
0x828f307bb60861455a3215b8df4b62b763c30d43,3
0xa579fe59e13979f61dacff8df5499efff79f05f3,6
0x2ea74591969f0bc580d451771163a3c27df902b3,4
0x0200050b491e24b24505f028e802b5f2da726d40,2
0x969a9a13bc2ca4f6af000442a91d3e17b8b58483,2
0x3d50bdd8c991f84a8a8d7e309b67c9e38b1ebe4a,1
0x11792663103232b0a941095734f54151d49477b0,1
0x5c0f053b3d08bed2d28bb634c946c9c11c99c8fa,4
0xef19c5b95523f511a68bd5bf545d4482746a3a08,1
0x57fe88cae011af1a2d322bde7c0d0ef49aa6b74b,3
0x55c09c0f629cd4f2b7118d995e507bc3d53682ae,2
0x21ed2afb07622cd3cc14c80c2adb02867b59b2ed,2
0x202ab25118d44175076cd0ba95cc96438334bd8e,2
0x3d6fff60946da7fbe6aa8061b0b3a128c317c6e3,2
0xf0378bb661d42b2ec1f187703e6b27e1941e9e0e,3
0x5038f2767453aa04ec19395e04443011b7cacecb,2
0x3f968f215e914c2238df228bca7495adda59152a,2
0x721287b1a6c2a9b544a336ddbbd2fbddb7a2d9f4,3
0x50512168bf0ba7d3799284eef087469e357b5d3c,4
0xa73b20413ccda340a4b198535d91f32edeb3845f,8
0x93f71ded1c6ceb67c121306494f68580327cf3ec,2
0x0f700453bfda4bb39e3ec6f8b234903e3d758001,3
0xdab00339d3948d0fed100c14408d8bba9042178e,7
0x04453b4ba07646d3d8eb1f449357c3119e3b05e2,1
0x2012ce1ba9f8599178e542b832d015a5ecda6ad4,1
0x335b5fb81cad48eb8b3ece8fdc66712901f5c8cd,8
0x07d8f13c7c1d4703da9342237984fbe2600f01ba,10
0x1c5842d75820f61071c00678e0a0222d947ca07b,1
0xc08af7cf5db6ae138df16467687f3726f8f4f40e,1
0x2ef792cbcfae940b252c605a5e8fdfba1f42889e,1
0x0ece38d0020c993e97f4457d533a9e877a485186,1
0x746c9e42fc5176ed73be908b1aff4a7536b578ab,7
0x917c68b74f397d83641f10e24288c68e8137d526,5
0x4a5da32f47cc700b294569e58c406b296cea2079,1
0xb2447432438b03188a42a55cf42ed5f1d8072599,1
0x19d7ac060eeb075914690aa85bb698f8f9dfada3,1
0xec7ea1c852f7cfde558220f8e9b0c002ea5b747a,4
0xa55aa5c12c4c3dc9635022dd8d05b0410705957c,4
0x23ae5107bf6c51cfa437ce46e40437bbf825f279,1
0x1ab51ebbb7624cf571862c979c7bdb2bc94b8d9a,1
0xf1c7ca06795c93228d30cf8fc043dea8faf67723,1
0xaf5b7b496903a9b04f24bd8efb12194f1ce28027,4
0xff2210f3a59818ef254155bcd9a0ee1d5bef3e15,1
0xe480c763824ca5aaa00a93fb3936d8dc5bd1d26d,1
0xe5c71e3529baf59760bb58bd53156cf05de374ea,3
0xf93b482cf1b6b27745846227ab86d2ed1fe65005,1
0x30fd1b14b2059cae55ab3b619f68b027a3081de0,4
0xc6b1065f20a296a4981e205423faa1c9b84a2fd8,1
0xbd53c075bdd040af778b56aa36b74df31f4ae8f5,1
0xae8277b3b01ec931df9f580116f24e0a640da157,1
0xa12b668a3625388ff08a8cc5765e3fe155d4bd67,1
0x058b3cdf21c9284cf5e2341699b87095f13e9a59,1
0xeff1d040e2d80f7a32e1916c781ef23e160e47a1,1
0xbd6b92fac1992749bab4121599524b99de3883ea,4
0xa0fef34540673232a62a08fecca00f666afef367,1
0x263a65e617ac9e966f6a5c3f09a1e0b97128907e,3
0x70df59de1d383152d484b16afaa5a11a9efbcdda,2
0x7c37871079b00d3dffb4c787db6df3c5a901e3f9,1
0x0adb94d9df7392425e44b511b3344ddc33760a88,11
0x10cbed01e35877fc12ce292ce7411f6ed6cc2f7e,1
0x95c57af2f95193ccf55eac715106536dff5fd57d,5
0x9ee9fa687a7c279353f47b605d07d2d36c6cfb9b,2
0xf64ce82aef4c488deb8d0646deba2e91d871dc68,6
0xefb7f26e05ba43eb630da58696df6fa014405405,4
0x795e7efb66f2bbbe335ee1b922b580ace4210f14,3
0xa6467e4edc805c45b20ffdfc2e33af4db3828ef1,12
0x895bb2f5fe1fa58c77deddaeff1f59931a758a4d,3
0xbd6087361334d3e64d44670c4f002a19e80a1b79,4
0x0e0900cc44a24d6791a57b6ac3823f48be9bb9b7,1
0x16690b43d09f0500b25d885024d4deffbd99e5f1,1
0x98325c702bdc6041e374677c93a91ea7e90e332d,1
0x3d4e0467937839838aef3d10033eaebabf4b6e5f,7
0x18ad725ded12b2a090ddc8d40565f91a3ed10a5e,3
0x5fc78b9838356352c64fe56e7c8d9ca0d4fc3ef1,1
0xb1532d1a4d2aa306ecfded08009e8292442ebe60,1
0xb71f638c6ab59e76a19b83bd1ca89d9aa3b9a165,6
0x7fe9786cf15fcb0fdfc38d42302531efa503602d,4
0x36168bcbec40ecb88aab461cd087150f2eba34fc,1
0x2a89521672e792cc736b9f335e3a7067b308bb8d,1
0x00afc013645d010f664dfd83d140c7be29b2fecd,1
0x02f591c11eddc45725f529497d1082b219d8297c,1
0xa9b22f53735afd1f010f5e0457677180ffa85388,6
0x0cf598c6c6f7dd5f9646d9489e5bf857d2a5784d,6
0xcb9b12042b58721197fac30094e5a727014b458f,1
0xbb2412c4af7e9f931bace78ff7957a640916acb4,6
0x99cced95306863651d0b81b88744ecb740ac8449,3
0xb737c22cd4f47391661ddcb28661fac88e2a1412,3
0x2717852f0c06281c80686e1d3f18c9f456788888,2
0x284fbd73a278937d4c76bda82f664043afb7dff2,1
0x108004cdb9450f7da79a9297cc44a213763ef9ce,1
0x364bef24da644873cd40b10526eadbf72433cf09,3
0xa52f2be176a3e3a1b6ec08c08d5e3835132507f0,1
0x48b57427ee2ab8b7a26e16a8424d9872b38f069c,2
0x48b8f3276cccadb0a2bae75eaacb3bdf3a4c8712,3
0xdf977a1b513cefc929b6929935b5a2dc91c482cb,1
0x241acdbc57dc5f56926b0ca4c2c0aed6e540ee79,4
0xc093ec5cd4f3eff34f86c006b2879527dd591e9f,1
0x979ac23eeb22356eb3484ea5e7ecb58de20f494d,2
0x63bd5a807b0263db0b5c77b5e1e403679d201421,7
0xa686f5b4b7f5a67bc0d2325f12299b39d0b15612,2
0x210208cb5f9527e86c5c6f8316394519c8afe4c1,2
0xe67ffdc56a5b6ff07ef391546b337ffd2ee714a9,3
0x05bb9db7629efa21de712c1abf61be3716ccd355,1
0x86d2d0e3596024c927b528c67d3cfa04bb4f7ee7,11
0xf52bfdc7117bef16c61671c3486c8b8f81a6a7d5,1
0x0341ab2d783648be716fa78a48eedf13f151335e,1
0xc8a97b31c59678c87a2d24bf98c70ad0127ca947,1
0xa332d73dee6ec1c08de768edc5906317728ed134,1
0x289d6ee9ef3322abce6d889179fa06690d08a339,4
0x9ce6f07788712d9d27938a18b26340d6d06b45f7,6
0x1f5e5c59a267cd989e844baaa18e89278a96b619,6
0x0533d32317ea9ce4aaf4f65c8f069d83af2af881,6
0x2cc6019b67af2ca8ff32b0b3d997535d3c590d4a,6
0xa6d51ba097b24cf9dec3bbc3b34d5b581c88cfec,1
0x7ea1fcb8f468d7ac32317bac9227f74bb28741cc,1
0x64b0f8c6695286fd71991d2c74177ccd0503beae,12
0x71066bd2cd506a2904bbc5476f3a21f1a651194a,2
0xd502f6090dec64bf753ed6993334c672ae41b7fa,3
0xf1e2beb3b5a3e8d583b5c252fe0806ac45d8d61a,1
0xaeb45cc741ffd6ee5a9320509884f6ca294908f2,4
0x1b86a340911fc0dadbc12cd41485d659077deb23,6
0x9b7787d07620c87ce61f98e25fd8c5a4e92d2956,6
0x5781c788d84c0bfe7a876c6300d58a2ebad6b9e2,6
0xdfd4f70cd91d82680a3f7e227f27d5b54945d75e,3
0xede210699479179d39da9a81fbbd2dc3a8db435f,1
0x1bf8b98dee92f3cf27e3cf975dd6e808fcffacd3,1
0x476ecf8f79ec6c614b421e095a7117cfe228d73d,8
0x1b425fdcf59f5bcd26134c8565c207fad5dd6aae,3
0x92cda0f84880aa21c668ad3c7509bd32d3d96d7d,2
0x25d7d0a6689f45a9496812c9d05d0692c8832615,2
0x04bb4a680be95143765173effc7e0cb208ff9149,1
0x119ab453fcbb3db0df93140f326e768a2b2cf6b0,1
0xe9ad682fccd35ad988bbc529e9991f9c4e9af285,1
0x184e3bf0891dadd21e79215d153d742a97393146,1
0x6eb022ce4633d3555459077d3a9546d97f4bbc5d,4
0x13ea8c3b6aae6248efec163174f5ef14dc1c672b,4
0x12224a559915214728dc4271d5a422cf9fbaee9f,2
0x177e6dd2f230dd1fec6310c19e8df8feb557624d,1
0x192c905ac0e2cfbbe9b35863429849fb07499f8c,1
0x2947a12ce62b7f7ab8da304da58197aaa8ebd71d,1
0xbb80882f5b9d9a34cc0bcda79543e944d37662fc,3
0x5fb2d386801bfe6f7a1b23148d32bed0a7dd1986,1
0xbd746d4a212cbd1634776128ee5d85fe7f30f21b,2
0x633e726249055346bece81214d49d1f1f64cb233,2
0xe2fe691bdacb115c7ad17118eee38703833f6fab,1
0x2b33510fc4e0291539c2ecb855629aef9fd6e93e,1
0xe0d6affd905081b69ee2d24db18ba64b094d02c5,9
0x1b5cc117263cc7ef9d3b522516f5b0decf7763c4,1
0xd303250b5a43b5bb48d6e3cb9f54c7d1b6b8eccf,2
0x5205d51f1690c2aa34fe168fb277faf1f3dfbcf5,1
0x658bc824125c03e5919006adea739bd615bc8940,3
0x340d0c58647f099b8847c9ec7663ea96cfab6707,3
0xe247ba33a558bcffa3337fd2f0a2ce7d83a86687,4
0x546e4ffd19065076a6e22676ecea7e7aec21c9f4,4
0x3aee171abcabd08fe6749167abdd879861b5b105,2
0xb861a8ec0159adb1b18c000d4eaadc7f41209a58,2
0xd6a3ad69d4ac6730c7eb67aad86b825a80279268,8
0x8c24b7efa522e253cf3cbbed780cef9f4d648a70,2
0xa6687d59d5eacc8e4848d94c97f3e5851987c6e5,1
0xdb32d5335cd4f6564dba9b4ddf246015e454ad49,2
0x6f3d305026cb005ca24c0b0bb79562a4cff5b96d,2
0x8b1c8fc76f6bd4f74204cbe6f0974303c8e3057b,9
0x42aae4da0118201aae1f2bc9f3c7f3ce3f838627,1
0xdf029e82663fd41032dc7c0f64cc5ea41e827fcc,1
0xd3bd35216b7c92f952f70695dc85b37771e90a7e,4
0x53acc3ba0f9874b6a059809573dc1be6b234cb1d,4
0x5d10535b82b29526d978c3689ab4e1ebe96db955,2
0x23f750c28c65a5fbc38971c4cbd0f4cc6c402f1c,1
0xf419726a23e84271906ee134a1367f3ad039a4b8,1
0xb8295a461eccf7d39869fca4f380bd38f0f3c9d3,2
0x6327f78759f2541fa1bb6e4f5011c7199671a2ec,2
0xe2db082524f71d2f5e2b9ba4602e9bad753ae271,1
0x9e9a2195056f7ec4eaaf207c003d6cb9e9c3fd8c,1
0x1ba16d99148a880ec9da2dc93df3b54ac38b2ec4,10
0x5ac859b9345c402762219c141e1db406f0ed8ddb,8
0xa1390d048926a9b20ec2557a829f510aceea84af,1
0x4ea1d551e1e160f3f40a72892d363f362c947489,6
0x517ce30a9416e647b4cec04cbdb840b1ecfd70cc,3
0x43bb017bf3d27ca26561e736bf56d88cfa3001cb,1
0x4211317fb63ea40d744bf1d851529c77ad61d0ac,5
0x889250b6a4f2cc1c325a0e44674efb687a4cbab6,4
0xca99330589daa7912d9f058259fc7057b866ddd2,1
0x59eeafb6a835421ded9c85585aa2833aee6dfe61,6
0x47b9e95032d174108052715ba2f9223d43fb2244,1
0x784081277810ec2ab2a95c9c03f8bd391d7cdc78,1
0x66b88dca3f6818212ac5c6e333812a41eabf61ea,2
0xc6758ee93ae28f20c5dc1120066926a1fb039a84,7
0xaed644d8b3551c7b26eafbd166cdd645048c9650,5
0x7381a023e0796db1570675d284010b1e07634255,1
0x6551797a14816ef7b0bcd6cf03f91f962c8849ad,1
0x8241cb5b0c83971e9d5fbf2efa10ecefd9c8ea82,12
0xc7e1b59d45c2d0b3e8cbe8c69a62de3c3306caa1,1
0xc1df8f77b8649d930a65fdaac5d8d39fbc1d13c8,1
0x63e2fc3fe610e9d1ff70da77ef847c71cb4977b8,1
0x723309b6a1e4e7dc029e8002bb10d7c51c48fd80,2
0x266915251dc084a00f2f262deb7849da8b9c39f6,3
0x66a2c8796bd78e2e5c146df8a64256b7487943fd,2
0xbff06a21398cd3a13dc1a1d989fedd55d5c11b6c,3
0x8996286134cea413b2af7a596d23f8f32a8b67af,1
0x2c4e49dcdf0f705425abd3436c15493aa6a763a9,2
0x877cb9c0cdf5ea1a87543d1c998ed965a8a4454a,2
0x40c5791f8b79c370b92508b17f29a5cf4ca21193,3
0xd3d27ff8c0a1138fa10a0af72838546cae497d5b,2
0x276f129f182c9e0926d7bfae690373a893019adf,1
0x5bcd934ddac8db834d3d346f8682ef308c0fb98c,6
0xc9660ae983a1f43e954a0a1562ea5c0e2a561d03,3
0xd10ca2ee2ce24349dc9195dc7b68872174206401,1
0xa1f0c6dfe3a14d1ee9d9ab5b91e9e688bdbdf445,4
0xa637faf7861a079b185e229bb3d83d7008181abc,3
0xbcd30ff5c1f2f969aa94511d6d9b3c8a88ceb00a,1
0xee18e020b1a48b80157a2dd9b91a845be4b2912a,3
0x105e54b4e63222eb5428a3f09949b7d518336dcb,3
0xd7aa97fb443acdc38622056b963a5e8893f18c1f,1
0xab2eccf82a5b66396419da7a6e9fbf6630bb7521,2
0x31a53ca86ddbfbe7db553c3afc0e76bc0b1d265b,4
0x1e5773301a43304d645341bce9af9d0cf6a0d1f0,2
0x951ad88415566860f63475145184c0f19d8f9133,6
0xcbf05291abd7df22391e6a853c227186ae801eeb,3
0x87420579c0682b15f1eeabc79803c9a4cb91091c,4
0xfa9c0b8d88fa34b34bd358de5b6603242695969a,2
0xd86a71d1596149aa73d6168b94086b0821c276df,2
0xf90d28704c0d943525c303f2be8d5102dae22420,1
0x0e75957381a81787070ec87a4abbec40bf132914,1
0xea292809b259c5a875429568a06d49f084765584,1
0x1c7a939aeb2ed3abc6d0d4efe1cfd3083d91332a,2
0x026923a69bf59fcada63b4730b5d0012510748bd,1
0x6d907aba5fbb5a53a989383fa2dfe9862a49679c,1
0xcc1778db8badd7d252912869ecf69f9880ee1871,1
0x19baee069bf74582d603993ca9b64c3ebea911d3,3
0xacccbb2ec58951f5ea380f7ff58bcae784db9f68,3
0x27cce5482c25261e900e07059429540714f08f9a,1
0x6ff628c7edae28a6ba671d8801c36823a4a835a3,4
0xcc5773980b7d547285a80a53fd10749a78567b6d,4
0x00fdf35f3fb37c178377021f01a02e7bba917584,3
0x7df4b72bb45f88b48ae332ac287be869b342ef07,2
0x717395468b2c0c8d2afbbc3ba7362746a772d5c9,4
0x13c10ecb747f71b8aa01304b1fa08383a9163811,4
0xdb853e9dcf8ed9d04095f1919e5b14995c5d2051,1
0x8f1c6c1ad64d286da2f848df1426795a0d735d17,6
0x9bf25ec5b9387f26aa30307a2137044da70f1a7f,6
0x1adb683991a11755d8f89a9258b51078ab7fe380,3
0xa906cf4b4634435d002b2d0bae485a9d6d7371cf,1
0xd5a11e421c0314d898d08ecb39ba9e8ad0c39d44,3
0x9b46343dde04ac243a949b84c11801504fbd2a11,2
0x49a63a8caf9399f8a7ea05dbd9746a550925bb83,1
0xa1561b096baba9f9483842fbd771182e3d4b08b7,1
0x4288e904ea986fb9ca4eea0655fd36c54bef84af,8
0x36c77ee22a42e27dd5a2a1ffe831c166e5df8475,12
0x60c1bad3323406375a569c5d967bdab909b71f7e,2
0x0e39abbf23fd3f245adfc276bb39d188207808fa,2
0xbff8d4f70e7125a87977773ed7d231b7649e31b0,1
0xa07578e58e18cd737e7cec64fd8448b8771997d8,1
0xad8a4a4fa1e7c8fc492ae7b0533061433d95b348,1
0x99c94634083054c225be64635d384b56e97bc4b6,1
0x4e50eb6a1d2ca0cd1b14100d42a75912e320c8eb,1
0xa8fa135909dc910d24d8ab0f2a753cddab06cca6,7
0xaca0e7363b550cdcb68ecda3aa8a2c7bf02d5c11,1
0xbea32ded2d3a3fb9ae532fd66a5a53b6e02eeb6a,1
0xd491384b6065c1b0a91983a7019a829febcd0dde,2
0x375c26c52e2378defa2d1bc544172b36ec1cdd66,2
0xe51cd11e8ab072dcbe471dde01561c0dc98b3c98,3
0xed94b70265a786d73eef7b1144eb6c12ce64936c,2
0xbe0d9697d72443b1d68cb2e082207e1463ed8d8d,1
0x55c9aa16a5d3ced6c6a53633fa79c48eb96a2563,1
0xd10b0d00351adbd7edeb11440edd34c0a2f6a43f,1
0xb0607196de0a98159faa845a4ada259b1e6a68bf,1
0xb6d81c8c882ec6317f205d811d4cb9f874a15803,2
0xd482a692f819f2e4fe23e9f1275d8d6e4d59aae0,3
0xbbe2b4647e94a3d159bb4f9c88f96fdf52f4f640,1
0x242c6ec4aa01b3e49f2954a2da75282880687678,1
0xd342cd08062e3f87c72a471c2a948f76a104e8a3,1
0xee13c0431de9aa7001e12ea40fd4f4d9310d63e1,1
0x9a3776cdd6a44aaa1d1eda2f4773f3e6ca65923b,2
0xa30ea80392b79ae9300dc46b61d65e3ed872260e,4
0xc69ef31dcbe4f2ba9fa38d06500c6de55938da0c,1
0x7381d1b022ec339e72d638d73c169ca2c02e96d0,1
0xc0f17230821666aecdc3702c5d01800afeb3ccff,1
0x4670776e4483277f5cb3c0c0085e95f0bc136278,2
0x4e2b77ab6077de26f24857aea0dc799c71838021,1
0x2f2c10327a88a9c90452b3aeab204ec2ae9a3d39,3
0x90ecae72ab43495c187f454144a66ee7b7b10ce3,9
0x675f73a43902a167e5f80d67b159deb0344f3e22,1
0x9227dff3a69cac5bc42984256588c88d1581237b,12
