address,points
0x4b02f4f32d6f6b7290c85c35a69554b041923084,2
0x00b1e3150bfba18b15178fec3278939243519191,2
0xac206dfe89faf2f394af56df6407ebb9053db240,2
0xd462625d720073aadcff8144bc0c55067ee79030,2
0xaf11495f021c5c2c5f5230f40d5d57ebe4059700,3
0x18728a33e4d61ed7ee7bd1362b939f41a1b32b1a,6
0x22c2da0c892d74e78c4d0db6a5e54533616a3085,2
0xc32b7438b3df7844c9ee799930a2224fe6e26426,1
0x81caef2d620237e4f5ece23eab85168dc490e570,2
0x941d795f9c3a947c67e2402450eab0b6cd92d422,1
0x0df4e1073f1258604f36eef0dcbff546f1bbac23,2
0x67aab90c548b284be30b05c376001b4db90b87ba,2
0x7b47353d77be4c1032fc7db1990698b7d040e8bc,2
0xbd1e2cbea7fa66a93860e036581ff5bd99c961b7,1
0xf6f40ced4cb39ed9eb2c2857b8cd0ccc2ddac241,2
0xb60dc03aedea26407ba73cbff15e595edd3691c3,2
0x78c8928becb0e59efb2d47c166966133afdaad10,6
0xa9e0e05e596e9407694ef0952f8bec109f79c5a5,2
0x94b8372d8034dcc8504874f3796a1bc97c4614e7,2
0x62a47a5ebfccf7ffebb5d0592290680a26cacfc5,1
0xa0c300dd80257427fa8808a09dd6fededd91377f,2
0x503c41a01d13fe060afdd6ff7fa6e37128ff6aba,2
0x4f11bc7064cb61e01e36cbd109cda50775c76128,2
0xe0a325d636c28751806ebfab54995b427d98358f,2
0x263ac5b0211887e8565cd0ab303763745f3a945e,1
0x73882ba39462beedc39232de49dab980bf326adb,1
0xd4b6236e3ab935b7348c68d81219c456c9844421,1
0x84aef26541861683838628ecd110c1df9c29d016,2
0x4bd77fb71db48ce795f42a6db62fd422f897a7fc,1
0xfcda4a8a0030335e7515bd9434e3056e4f055daa,9
0x7d27b7b65484110ff195fe2466a994395ca794bd,6
0xf656f3ea28cbb3cc3daf316baa18f793e59f9c0a,4
0xcf4038a1880b7cae53df63b6458dd937718ce142,2
0xe80b0b8d1955eb4d4384931a98e386ad03dabeab,3
0x1e83048e6f406d5357daab1c01ea764d2fceafe8,1
0x8a77731e1a4dee6f9417bb4152bb1e53938c1503,2
0xc0a3188b08c0ac984cea084e986f0fc738377ece,1
0x55d444a8700e5897c78db69864cc3fced8505c2b,1
0x06b44da059821fd3539b1f14d35ec44029c452f5,2
0x9193a33c1a5cdc429bec2839851a564e9d40f4f7,2
0x83e9f528c1037ebdafd24a8d22a5e510ebb29777,4
0x108df45ebb978d6200f6c4f2bb0ade6500b4e096,1
0x386e4526f9f21533902b4561e4344e0b4ab5b589,1
0x028e17782dbe945de0a41a7fe19f5bf55dc0c252,7
0x1ff1fe662d75ebfbbdd300946cd386a3eaa1d2a1,1
0x8a459446d1cc670b4cdb799a7cb38a56db79656b,2
0x9d65dd71bb9fc0c57cc6fc7f779ce6de2bc08675,2
0x3a18c261befac3cc22728cab6f8747ee8eeb06f6,12
0x80d1ef133c5e87bfa8f4a4f5b7b53afdf64a425f,6
0x38b0fb000792568a897638a54a1a10bed7768233,2
0xcf149b83f5d111f33194db7ece3fff35a9f6e0af,2
